STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2022,,57.32716,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2022,,37.135807,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2022,,44.708405,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2002,,24.674786,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2000,,21.862101,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2000,,11.787515,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2000,,17.841333,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2000,,18.325188,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2007,,35.980637,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2007,,14.676938,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2007,,39.739414,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2007,,21.682127,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BRA,Brazil,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2007,,10.483443,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2007,,29.956184,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2006,,20.147552,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2006,,35.169765,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2006,,39.00938,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2006,,13.678071,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2006,,21.305334,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2006,,27.580599,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2005,,20.297405,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BRA,Brazil,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2008,,12.012922,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2008,,30.188587,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2008,,11.943851,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2008,,31.941628,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2008,,21.83062,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2004,,25.431391,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2010,,32.491753,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2009,,12.663967,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2009,,33.775242,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2009,,17.131065,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2009,,38.117825,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2009,,42.810066,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2009,,15.989163,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2009,,23.30374,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2012,,32.671661,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2015,,46.754311,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2015,,19.778906,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2015,,49.524113,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2015,,30.0784,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2015,,37.504776,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2011,,31.422382,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BRA,Brazil,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2011,,12.884999,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2011,,13.649809,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2011,,35.885468,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2019,,40.550228,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BRA,Brazil,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2019,,21.294151,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2019,,17.667831,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2019,,47.635471,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BRA,Brazil,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2017,,19.411106,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2017,,16.402203,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2017,,44.414146,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2017,,25.732599,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2017,,48.62455,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2017,,52.151409,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2017,,21.47291,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2017,,32.712036,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,EDUADULT,Adult education level,TRY_WOMEN,"Tertiary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2018,,26.440598,,A,,,,,,,
