IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,65,2014,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,58.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,66,2015,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,58.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,67,2016,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,59
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,68,2017,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,59
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,69,2018,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,59
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,70,2019,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,59.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,71,2020,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,59
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,72,2021,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,59
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,73,2022,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,59
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,74,2023,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,59
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,75,2024,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,59.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,76,2025,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,59.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,77,2026,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,59.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,78,2027,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,59.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,79,2028,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,59.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,80,2029,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,59.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,81,2030,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,59.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,41,1990,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,44.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,42,1991,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,44.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,43,1992,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,44.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,44,1993,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,44.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,45,1994,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,44.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,46,1995,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,44.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,47,1996,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,44.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,48,1997,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,44.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,49,1998,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,44.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,50,1999,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,44.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,51,2000,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,44.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,52,2001,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,44.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,53,2002,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,45.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,54,2003,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,45.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,55,2004,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,45.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,56,2005,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,46.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,57,2006,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,46.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,58,2007,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,46.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,59,2008,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,46.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,60,2009,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,46.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,61,2010,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,46.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,62,2011,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,46.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,63,2012,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,45.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,64,2013,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,45.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,65,2014,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,45.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,66,2015,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,44.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,67,2016,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,45.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,68,2017,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,46.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,69,2018,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,47.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,70,2019,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,48.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,71,2020,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,49.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,72,2021,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,49.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,73,2022,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,74,2023,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,75,2024,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,76,2025,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,77,2026,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,78,2027,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,51
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,79,2028,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,51.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,80,2029,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,51.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,392,Japan,JP,JPN,81,2030,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,51.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,41,1990,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,36.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,42,1991,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,38.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,43,1992,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,39.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,44,1993,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,40.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,45,1994,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,41.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,46,1995,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,42.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,47,1996,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,43.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,48,1997,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,44.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,49,1998,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,45.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,50,1999,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,46.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,51,2000,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,47.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,52,2001,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,47.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,53,2002,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,48.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,54,2003,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,49.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,55,2004,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,49.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,56,2005,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,49.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,57,2006,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,49.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,58,2007,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,49.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,59,2008,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,50.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,60,2009,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,50.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,61,2010,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,50.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,62,2011,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,51.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,63,2012,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,51.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,64,2013,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,51.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,65,2014,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,51.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,66,2015,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,51.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,67,2016,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,52.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,68,2017,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,52.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,69,2018,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,52.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,70,2019,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,52.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,71,2020,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,52.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,72,2021,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,52.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,73,2022,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,52.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,74,2023,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,52.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,75,2024,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,53
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,76,2025,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,53.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,77,2026,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,53.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,78,2027,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,53.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,79,2028,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,53.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,80,2029,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,53.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,484,Mexico,MX,MEX,81,2030,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,54
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,724,Spain,ES,ESP,41,1990,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,47.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,724,Spain,ES,ESP,42,1991,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,48.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,724,Spain,ES,ESP,43,1992,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,50
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,724,Spain,ES,ESP,44,1993,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,51.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,724,Spain,ES,ESP,45,1994,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,52.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,724,Spain,ES,ESP,46,1995,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,53.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,724,Spain,ES,ESP,47,1996,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,54.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,724,Spain,ES,ESP,48,1997,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,55.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,724,Spain,ES,ESP,49,1998,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,56.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,724,Spain,ES,ESP,50,1999,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,57.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,724,Spain,ES,ESP,51,2000,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,58.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,724,Spain,ES,ESP,52,2001,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,58.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,724,Spain,ES,ESP,53,2002,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,59.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,724,Spain,ES,ESP,54,2003,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,59.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,724,Spain,ES,ESP,55,2004,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,60.3
