STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2002,,4.046,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2003,,27.881,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2003,,9.306,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2003,,17.762,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2003,,11.005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2003,,15.887,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2003,,4.341,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2003,,7.388,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2003,,11.746,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2003,,34.944,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2003,,37.613,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2001,,7.317,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2001,,11.703,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2001,,31.918,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2001,,36.123,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2001,,2.164,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2001,,35.684,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2001,,11.445,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2001,,13.965,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2005,,12.418,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2005,,21.173,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2005,,30.754,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2005,,39.554,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2005,,36.862,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2005,,1.361,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2005,,26.251,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2005,,19.011,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2005,,9.52,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2005,,10.709,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2005,,15.81,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2006,,2.023,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2006,,25.478,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2006,,15.958,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2006,,9.75,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2006,,17.459,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2006,,10.259,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2007,,32.45,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2007,,12.433,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2007,,12.832,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2007,,20.725,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2007,,11.701,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2007,,29.913,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2007,,36.275,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2008,,5.148,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2008,,10.924,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2008,,21.828,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2008,,31.038,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2008,,35.981,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2008,,1.962,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2021,,8.929,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2021,,26.201,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2021,,31.18,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2021,,37.573,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2021,,1.171,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2021,,39.176,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2021,,20.927,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2021,,13.749,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2021,,13.349,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2021,,12.89,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2021,,14.818,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2010,,1.349,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2010,,41.107,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2010,,37.917,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2010,,12.979,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2010,,13.817,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2010,,5.224,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2009,,8.185,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2009,,12.02,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2009,,33.061,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2009,,39.189,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2009,,2.152,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2009,,40.499,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2009,,13.164,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2009,,14.092,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2011,,23.141,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2011,,11.264,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2011,,16.154,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2011,,10.889,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2011,,16.229,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2011,,5.561,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2011,,6.303,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2011,,11.834,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2011,,31.785,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2011,,37.451,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2012,,6.504,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2012,,11.687,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2012,,30.572,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2012,,37.073,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2012,,1.387,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2012,,41.611,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,6.472,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,9.94,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2016,,26.154,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2016,,30.135,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2016,,37.635,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,2.161,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2014,,2.164,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2014,,11.893,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2014,,23.078,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2014,,15.803,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2014,,10.48,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2014,,16.912,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2015,,33.683,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2015,,12.95,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2015,,14.039,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2015,,26.602,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2015,,9.503,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2015,,30.146,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2015,,37.637,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2013,,9.854,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2013,,26.371,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2013,,29.776,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2013,,37.768,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2013,,40.848,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2013,,1.434,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2013,,23.186,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2013,,16.255,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2013,,11.665,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2013,,10.759,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2013,,16.732,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,1.471,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2018,,40.207,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2018,,33.875,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,12.964,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,14.49,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,6.778,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2020,,7.999,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2020,,13.79,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2020,,33.231,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2020,,32.686,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2020,,1.541,,A,,,,,,,
